DarkChicken ,0,12/6/2010, Điểm excercise 4 ! , " Xin xem_lại điểm em ex 4 em học T3 tiết 1-3 402C6 , có đi học và nộp bài đầy_đủ mà 0 diem MSSv : 50801536 - Phạm_Anh_Quốc_Phiên ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi_Dang ,0,12/5/2010, Cho em hỏi ? , " Tân_Trần_Vĩnh wrote : @ X-Men : câu_hỏi của em tôi trả_lời trong topic do em tạo nhé . @ Hoi_Dang : Không rõ em đang biện_luận điều gì , vì việc chấp_nhận hàm trùng tên với biến hay không phụ_thuộc vào từng ngôn_ngữ , và sẽ không có vấn_đề gì nếu tôi quy_định rằng Crazy sẽ báo lỗi điều đó . Ở đây ta không nói đúng hay sai , mà chỉ nói chúng_ta lựa_chọn cách giải_quyết thế_nào . cảm_ơn thầy em đã đọc kỹ lại spec và slide em mong thầy và các bạn chốt lại cho em chỗ khai_báo lại var a : array [ 1,2,4 ] of integer ; function a ( a : interger ; b : real ) : real ; const a = 4 ; em xin_lỗi vì sự chậm hiểu của mình ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lê_Việt_Quang ,0,12/5/2010, Cho em hỏi ? , " Hoi_Dang wrote : var a : array [ 1,2,4 ] of integer ; function a ( a : interger ; b : real ) : real ; const a = 4 ; Theo mình nghĩ là chỗ đó sẽ báo là : Redeclared_Variable a . Đầu_tiên nó sẽ quăng thằng a đầu_tiên vào bảng danh_hiệu trước , khi gặp thằng a thứ_hai nó sẽ dò trong bảng danh_hiệu xem có thằng nào chưa , và nó thấy có 1 thằng a = > báo lỗi . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/5/2010, Mâu_thuẫn ? ? ? , " Tân_Trần_Vĩnh wrote : Nếu input như_vậy sẽ báo lỗi Redeclared_Variable a . Đơn_giản là vì : chương_trình đọc khai_báo biến a , khai_báo hàm a , rồi khai_báo hằng a . Vì_thế nó dừng ngay khi đọc khai_báo hàm a . Chương_trình của ta phải chấp_nhận biến toàn_cục , khai_báo hàm , khai_báo hằng có tầm vực toàn_bộ chương_trình , nên nó phải quét qua 1 lần trước khi đi vào nội_dung từng hàm . Như thầy nói nếu quét qua hết 1 lần rồi mới đi vào nội_dung từng hàm thì test như sau sẽ vi_phạm ràng_buộc function a ( ) : integer begin x : = 5 ; / / dong 1 end ; var a : integer ; / / dong 2 Nếu_như thầy nói thì test này sẽ báo lỗi dòng 2 mâu_thuẫn với việc thầy nói rằng checker test từ trên xuống dưới , từ trái qua phải , vậy phải báo lỗi dòng 1 mới đúng chứ ạ . Mong thầy cho ý_kiến sớm . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/5/2010, Re : Mâu_thuẫn ? ? ? , xin thầy up thêm vài test về vấn_đề phạm_vi của toàn chương_trình ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi_Dang ,0,12/5/2010, Cho em hỏi ? , " Lê_Việt_Quang wrote : Hoi_Dang wrote : var a : array [ 1,2,4 ] of integer ; function a ( a : interger ; b : real ) : real ; const a = 4 ; Theo mình nghĩ là chỗ đó sẽ báo là : Redeclared_Variable a . Đầu_tiên nó sẽ quăng thằng a đầu_tiên vào bảng danh_hiệu trước , khi gặp thằng a thứ_hai nó sẽ dò trong bảng danh_hiệu xem có thằng nào chưa , và nó thấy có 1 thằng a = > báo lỗi . theo ý bạn khai_báo nào lỗi ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi_Dang ,0,12/6/2010, Cho em hỏi ? , " Như tôi đã nói ở trên . Chương_trình bắt lỗi khi nó đưa hàm a vào bảng danh_hiệu , và lỗi báo ra sẽ là Redeclared_Variable : a ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/6/2010, Cho em hỏi ? , " Tân_Trần_Vĩnh wrote : Như tôi đã nói ở trên . Chương_trình bắt lỗi khi nó đưa hàm a vào bảng danh_hiệu , và lỗi báo ra sẽ là Redeclared_Variable : a thưa thầy where <kind> is the kind of the identifier in the second declaration . vậy làm theo spec thì nó sẽ báo lỗi Redeclared _ Function a ạh ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi_Dang ,0,12/6/2010, Re : Mâu_thuẫn ? ? ? , thầy thương chúng_em với còn 4 tuần nữa thôi lại 1 loạt assigment nữa thời_gian đâu mà nghĩ_ngợi hic hic p / nịnh thầy đi mấy bồ : " > : " > : " >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/8/2010, Mâu_thuẫn ? ? ? , " Mấy lỡ " " thương 10tests " " thì thương cho trót , mấy cái test trong block 10test đó chỉ để hình_dung ra cái output có mấy loại đơn_giản nào , chứ testcase mức_độ đó thì_sao passed nỗi ass 2 này ^ ^ , thêm test đi thầy ơi ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/9/2010, Câu_hỏi của người mới bắt_đầu ! , " Chào mấy bạn , lý_thuyết thì nắm tí tí , giờ mới viết , nhưng mình có vài thắc mấc khởi_đầu , bạn nào hảo tầm chỉ giúp nha ^ ^ 1 ) Việc lưu những thông_tin DECLARE vào biến env được thực_hiện trong hàm : let rec put ManyDecl p env = match p with ... , đúng không vậy ? 2 ) Việc lưu_danh sách các khia báo đã đọc được như_thế nào_là hiệu_quả : var a : integer ; procedure aproc ( ) ; begin var b : real ; const c = 3 ; procedure bproc ( ) ; begin end end procedure aaproc ( ) ; begin var aa : real ; procedure bbproc ( ) ; begin procedure ccproc ( ) ; begin end end end procedure main ( ) ; begin end Danh_sách ENVIROMENT : ENV ban_đầu là [ [ ] ] , sau đó sẽ có dạng [ [ ds A ] , [ ds B ] , [ ds C ] ] - Lưu theo kiểu : cùng cấp thì lưu chung một danh_sách con , ta có danh_sách lưu : ( ko tính biến hàng cho dễ ) [ [ ccproc ] , [ [ bbproc ] , [ bproc ] ] , [ main , aaproc , aproc ] ] Cách này dễ làm và dễ dò_tìm scope bao của scope hiện_tại để kiểm_tra việc HIDDEN đúng không mấy bạn ? Ai nói rõ và chi_tiết thêm chỗ này không ? Thanks các bạn trước ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,12/10/2010, Câu_hỏi của người mới bắt_đầu ! , mình cũng mới bắt_đầu cũng chưa nắm hết cách làm thế_nào nhưng_mà mình thấy các ví_dụ của bạn sai kìa . Crazy ko cho hàm và thủ_tục khai_báo lồng nhau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/10/2010, Câu_hỏi của người mới bắt_đầu ! , " Á , cảm_ơn bạn nhiều nhiều , có_lẽ mình bị nhiễm ví_dụ của thầy nên cứ théc méc tìm_hiểu cách hiện_thực đó mãi ^ ^ Vậy đối_với ass 2 này vì chỉ có 2 tầm vực , một tầm vực toàn_cục và một tầm vực bên trong ( thân của procedure hay hàm ) , nên mình chỉ có 2 việc quan_trọng nhất : + Check hidden để kiểm_tra REDECLARE + Check type ( type declare và type return ) để xem một_phép gán hay một biểu_thức có hợp_lệ ko . Đúng không nhỉ ? Và ai giúp luôn cai lưu ENV ở trên luôn nha , thanks . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,12/10/2010, Câu_hỏi của người mới bắt_đầu ! , " Cyber_Sun wrote : Á , cảm_ơn bạn nhiều nhiều , có_lẽ mình bị nhiễm ví_dụ của thầy nên cứ théc méc tìm_hiểu cách hiện_thực đó mãi ^ ^ Vậy đối_với ass 2 này vì chỉ có 2 tầm vực , một tầm vực toàn_cục và một tầm vực bên trong ( thân của procedure hay hàm ) , nên mình chỉ có 2 việc quan_trọng nhất : + Check hidden để kiểm_tra REDECLARE + Check type ( type declare và type return ) để xem một_phép gán hay một biểu_thức có hợp_lệ ko . Đúng không nhỉ ? Và ai giúp luôn cai lưu ENV ở trên luôn nha , thanks . Ban_đầu mình cũng nghĩ crazy chỉ có 2 tầm vực , nhưng_mà ko phải . begin ... begin ... begin ... end ... end ... end Mỗi block là 1 scope nên có vô_số tầm vực ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tri_Nguyen ,0,12/4/2010, cho em hỏi về thứ_tự raise exception , " var a : real ; var a : array [ 0,6 ] of real ; Trong trường_hợp này sẽ raise redeclare a hay raise Size is not zero ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thịnh_Nguyễn_Đăng ,0,12/4/2010, Re : cho em hỏi về thứ_tự raise exception , " Trường_hợp này báo lỗi gì thầy ? var a , b , b , a : integer ; Báo lỗi Redeclared _ Variable a hay Redeclared _ Variable b ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tri_Nguyen ,0,12/4/2010, Re : cho em hỏi về thứ_tự raise exception , Trường_hợp của em khác với trường_hợp trong notice . Theo em nghĩ ở đây nó phải raise redeclare variable a trước mới đúng . Mong thầy sớm xác_nhận lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/4/2010, Re : cho em hỏi về thứ_tự raise exception , " thì báo lỗi a đúng rồi , từ trên xuống , từ trái qua phải mà ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,12/10/2010, cho em hỏi về thứ_tự raise exception , " Vậy còn test : var a , a , a : Array [ 0 ] of integer ; thì báo lỗi thế_nào ạ ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/10/2010, cho em hỏi về thứ_tự raise exception , " Redeclare_Variable a , vì đọc từ trái qua , nên ko xuất ra Size_Is_Not_Zero ^ ^ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuan van ,0,12/6/2010, Bạn nào chỉ giúp mình phần env - mình có đọc notice nhưng vẫn chưa hiểu lắm ? , " Cho mình hỏi là tại_sao biến env lại là 2 chiều , mình không hiểu ý_nghĩa nó lắm ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thành_Tân ,0,12/8/2010, Báo lỗi chỗ nào , procedure foo ( ) ; begin b : = 5 ; / / 1 end ; var a : array [ 0 ] of integer ; / / 2 Thầy cho em hỏi chương_trình sẽ báo lỗi ở 1 hay ở 2 vậy ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/8/2010, Báo lỗi chỗ nào , " Tớ nghĩ là 2 , nó đọc từ tầm vực ngoài cùng trước_tiên , nhưng tớ chưa biết hiện_thực sao nữa : ( ( ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXX ,0,12/8/2010, Báo lỗi chỗ nào , " Cyber_Sun wrote : Tớ nghĩ là 2 , nó đọc từ tầm vực ngoài cùng trước_tiên , nhưng tớ chưa biết hiện_thực sao nữa : ( ( Gợi_ý cho bạn nè : Bạn duyệt decl list 2 lần , 1 lần với manyputdecl và 1 lần với check _ p ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,12/1/2010, File mẫu mô_tả thiếu exception ! , " Em có phát_hiện thế_này , trong đặc_tả có đến 14 trường_hợp sẽ xuất ra câu thông_báo , nhưng trong file driver . ml thì bị thiếu một dòng xuất là " " Not_Defined_Before_Used " " , ngay cả trong file symanticcheck . ml cũng không thấy định_nghĩa cái Exception này . Các bạn hay thầy có_thể giải_thích tại_sao không có không ? ? ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khoa vu ,0,12/8/2010, Re : File mẫu mô_tả thiếu exception ! , " " " Not_Defined_Before_Used " " Thầy đã bổ_sung cái này chưa thầy . Em download source code vẫn chưa thấy thay_đổi ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ Apple _ ,0,12/9/2010, Hỏi về Array_Type ? ? , " Các bạn cho mình hỏi , vd sau đây nó có raise exception ko ? VD : const a = [ [ 1 ; 2 ; 3 ] ; [ 1e2 ; 1e3 ] ] Mong các bạn giải_đáp giùm mình thanks . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirent - - ,0,9/17/2010, Về bài 5 của exercise 1 , Đề_bài = tiếng anh nên cũng hơi ko hiểu . . Ko bít ý đề_bài có phải là kiu mình viết định_nghĩa về số_ảo ko ? ví_dụ như phần thực là dãy có ít_nhất 1 số,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meocon ,0,9/18/2010, Về bài 5 của exercise 1 , " Tan_Tran_Vinh wrote : Monsoon wrote : Đề_bài = tiếng anh nên cũng hơi ko hiểu . . Ko bít ý đề_bài có phải là kiu mình viết định_nghĩa về số_ảo ko ? ví_dụ như phần thực là dãy có ít_nhất 1 số Em chỉ cần hiểu thật đơn_giản là hãy viết một cụm định_nghĩa lexer sao cho lexer của em phải bắt trúng cả 3 ví_dụ đã cho trong bài . Ngoài_ra , còn thêm yêu_cầu là nên đặt tên cho các cụm_từ , cụm số phổ_biến , để sử_dụng trong các luật sau cho thuận_tiện . Thế thôi . là giống câu 3 à ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,9/19/2010, Re : Về bài 5 của exercise 1 , Xem slide 25 Lex là hiểu ah : D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoi_Dang ,0,10/11/2010, choáng lab 3 , hôm_nay bận quá bây h mình mới là lab 3 đọc xong exersize 2 choáng luôn : D không biết bắt_đầu_từ đâu ai giúp với : ( ( : ( ( : ( (,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WakeUp ,0,9/18/2010, " Gợi_ý bài 3 , 5 . " , " Bạn nào làm xong exe 1 rồi thì gợi_ý mình bài 3 với bài 5 , mình viết kiểu gì ? ví_dụ câu 3 int max ( i , j ) ... . . mình viết lại là K< int > L+ <max> D< ' ( ' > L< i > D< , > L< j > D< ' ) ' > ... ... theo mình hiểu cái chữ " " ILLUSTRARE " " là vậy . bài 5 chưa có hướng : D . ai biết giúp mình nha . Thanks ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guest_User ,1,9/19/2010, " Re : Gợi_ý bài 3 , 5 . " , " Câu 3 mình cũng làm như_vậy , nhưng có vài thắc_mắc : trong dấu / * ... * / mình vẫn phân_tích bình_thường đúng ko ? Chứ trong phần định_nghĩa , đâu có mô_tả cặp dấu / * * / Câu 5 bạn_đọc thêm slide nha , phần biểu_diễn số E đó ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aries ,0,9/19/2010, " Gợi_ý bài 3 , 5 . " , comment phân_tích làm_chi .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WakeUp ,0,9/19/2010, " Re : Gợi_ý bài 3 , 5 . " , Tan_Tran_Vinh wrote : Các bạn nên cố_gắng giải_quyết bài_tập * một_mình * . Không_thể đem bài_tập về nhà ra làm nhóm được . Em tưởng vô đây là để thảo_luận . Em chỉ nhờ mấy bạn " hướng_dẫn " . nếu thầy không đồng_ý thì ... Em xin_lỗi Thầy.Sẽ không có lần sau .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuy_Trang ,0,9/14/2010, Nhóm môn_học , Em nhóm 3 tiết 56 T2 phòng 104C6 và 302B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tien_Phan ,0,9/15/2010, Nhóm môn_học , các cậu vào xem thời_khóa_biểu của mình ở trang dkmh aao . sau đó đối_chiếu với nhóm môn_học ở đây : http : / / www.aao.hcmut.edu.vn/Sinhvien/Sotay101/Tkb08.html rồi đi học : D .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thuy_Trang ,0,9/21/2010, Nhóm môn_học , Nhóm 2A là nhóm học lí_thuyết ạ . Trong TKB tạm PDT gửi thì thực_hành thuộc nhóm 3 - _ -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,10/6/2010, Làm_sao để in một cái gì đó ra màn_hình ? , Anh Huy cho em hỏi làm_sao để in một cái gì đó ra màn_hình console trong ocaml như trong các ngôn_ngữ khác ạh ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tran danh hung ,1,10/10/2010, lab3 , xin_lỗi ko biết có phải mình đang crazy hay ko nhưng ai đọc lab 3 hiểu được rồi gợi_ý cho mình được ko : - input là file test vậy output của nó là j ? - trong khi hiện_thực từ_vựng thì phân_biệt từ_vựng và xuất ra số từ_vựng nhận được vậy khi hiện_thực ngữ_pháp thì làm_sao biết mình hiện_thực đúng hay sai ? ? có ai ko trả_lời mình gấp gấp hic ( mai thực_hành rồi ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X_Man ,0,10/10/2010, Re : lab3 , theo như mình làm thì ko có output . nếu test của bạn ko báo error thì ocaml đã nhận đc đúng ngôn_ngữ bạn định miêu_tả : ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tran danh hung ,1,10/10/2010, Re : lab3 , cảm_ơn bạn . nhưng có 1 trường_hợp thế_này không biết làm_sao . nếu phương_thức của hàm main hiện_thực là main : expr EOL { } thì nó sẽ tính đến hết dòng lệnh tức_là có ký_tự " \ n " . nhưng nếu trong file test mình chỉ viết 1 dòng ( dòng có kí_tự xuống dòng ) thì nó sẽ báo lỗi . nhưng viết 2 dòng ( ở dòng 2 ko xuống dòng ) thì không thấy err . mình nghĩ là ở dòng 2 nó ko compiler nhưng ko có cách nào để kiểm_tra cả . nếu hiện_thực : main : expr EOF{ } thì nó tính_từ đầu đến cuối file luôn . ko phân_cách giữa các biểu_thức ( được khai_báo nhiều lần ) gì cả HELP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thien_Nguyen_Hieu ,0,10/11/2010, Re : lab3 , cho hỏi ký_hiệu rỗng trong ocaml hiện_thực trong bài lab là gì ạ . Hay_là làm 1 token blank là ' ' ? ? ? ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thien_Nguyen_Hieu ,0,10/11/2010, Re : lab3 , " 1 class luôn bắt_đầu bằng một class access modifier là keyword public , vây tại_sao example của thầy không có , ai giải_đáp dùm được không . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pirent - - ,0,9/20/2010, " Gợi_ý bài 3 , 5 . " , Oh yeah ... từ nay khỏi théc méc : ) ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nobugz ,0,9/20/2010, " Gợi_ý bài 3 , 5 . " , câu 5 : ( 0 | [ 1-9 ] [ 0 - 9 ] * ) ( . [ 0 - 9 ] * [ 1-9 ] ) ? ( space * ( + | - ) space * [ 1-9 ] [ 0 - 9 ] * ( . [ 0 - 9 ] * [ 1-9 ] ) ? i ) ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,11/8/2010, Thông_báo lỗi Ocaml trong Eclipse , " Hic , đọc cái lab 4 , làm thử thấy nó báo lỗi , ai biết chỉ giùm cách khắc_phục . Tớ làm như bai lab , tới bước mở Ocaml_Toplevel thì nó báo lỗi chứ không hiện ra giao_diện lệnh của Ocaml : " " Error : couldn ' t start toplevel , doesn ' t exist or is not a file . Please check toplevel path in preferences " " . Có gì sai_sót trong lúc cài_đặt Ocaml vào Eclipse chăng ? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoa_hồng xanh ,0,11/8/2010, Thông_báo lỗi Ocaml trong Eclipse , " hơ hờ , set cái path lại la ok thui , hehe ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,11/8/2010, Thông_báo lỗi Ocaml trong Eclipse , " Hehe , đã có người hỏi và giờ ok rồi , thank bồ tèo ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thien_Nguyen_Hieu ,0,1/10/2011, Đề_Khó , aaaaaaaaaaaaaaaaaaaaaaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phúc_Trần_Mỹ ,0,1/9/2011, [ upload ngày 9/1/2011 ] Slide cuối_cùng của thầy Phùng , " Chào các bạn , Các bạn có_thể down load slide trên tại : http : / / up4vn.com / ? d = 0MV8WIPG Chúc vui_vẻ . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duy_Nguyen_Khanh ,0,1/10/2011, Re : [ upload ngày 9/1/2011 ] Slide cuối_cùng của thầy Phùng , Thanks nhá : ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meocon ,0,9/30/2010, thật_là kinh_khủng , môn này kinh quá : ( (,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
micro ,0,10/2/2010, thật_là kinh_khủng , " Cẩn_thận với mấy cái ass mấy huynh à , nghe đồn các khóa trên là rứa . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,9/26/2010, Cùng vọc Ocaml ! , " Hôm_nay ngồi vọc Ocaml , lôi cái Lab1 ra vọc thử . Nhận_diện vài cái sơ_sơ . Cũng vui vui . Duck đề_nghị mọi người chúng_ta hãy chia sẽ những kinh_nghiệm , những mẹo , mánh , gì gì đó với mọi người . Ngồi mò_mẫm thực_sự là_hơi khó , nên cái gì đã có , đã biết , mong mọi người cùng sẽ chia . Cái subforum là Class_Discussions . Vậy chúng_ta cùng thảo_luận ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,9/26/2010, Re : Cùng vọc Ocaml ! , " Đây là cái mình mới vọc được . ( Chắc mọi người cũng biết hết rùi ) Nhận_diện số_thực ( dùng code của lab 1 ) : Trong file lex . mll Thêm cái chữ xanh_xanh đó . { type tokentype = EOL | EOF | INT of int | ADD of char | MUL of char | LPAREN | RPAREN | FLOAT of string exception Eof } và : | digit + ( ' . ' digit + ) ? as x { FLOAT x } ( digit là định_nghĩa biến thôi - như thầy Phùng hướng_dẫn ấy ) Trong file driver . ml , thêm cái dòng xanh_xanh nữa let print tk = match tk with EOL - > print _ string " " EOL\ n " " | EOF - > print _ string " " EOF " " | INT x - > print _ string ( " " INT ( " " ^ ( string _ of _ int x ) ^ " " ) " " ) | ADD y - > print _ string ( " " ADD ( " " ^ ( Char.escaped y ) ^ " " ) " " ) | MUL z - > print _ string ( " " MUL ( " " ^ ( Char.escaped z ) ^ " " ) " " ) | FLOAT t - > print _ string ( " " FLOAT ( " " ^ t ^ " " ) " " ) | LPAREN - > print _ string " " LPAREN " " | RPAREN - > print _ string " " RPAREN " " Vì mình dùng kiểu String nên mới để yên không chuyển ngược_lại thôi . Chạy thử nó nhận_diện được_cái số int với số float rõ_ràng . ^ ^ Chúc mọi người vui_vẻ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Free_Sky ,0,12/31/2010, Slide của Thầy_Phùng , " Có ai biết thầy Phùng up slide ở đâu ko vậy ? ? Lần trước thầy có nói là up lên sakai nhưng sao bây_giờ vẫn chưa thấy vậy ... . > " " < Sắp thi rồi , slide thầy có nhiều ví_dụ dễ ôn hơn . ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT_ C ,0,12/31/2010, Slide của Thầy_Phùng , " Tân_Trần_Vĩnh wrote : Modules , up lên từ đầu học_kỳ rồi . Ý bạn ấy nói là slide mới của thầy Phùng đấy ạh ! Thầy có hứa up lên và kiu là thầy hay wên nên nhờ các bạn nhắc ! Mong thầy nói với thầy Phùng 1 tiếng ạh ! Cảm on thay nhiu ! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuan_Chau ,0,11/10/2010, Re : Cùng vọc Ocaml ! , Một_vài cái thú_vị : 1 . Viết hàm insert một phần_tử vào cuối list ko dùng @ : let rec insert n l = match l with | [ ] - > n : : l | x : : l ' - > x : : ( insert n l ' ) ; ; 2 . Nối 2 chuổi ko dùng @ let rec concat l 1 l2 = match l 2 with | [ ] - > l1 | x : : l2 ' - > concat ( insert x l 1 ) l2 ' ; ; 3 . Sort list theo giải_thuật Insertion sort : let rec insert n l = match l with | [ ] - > n : : l | x : : l ' - > if n < x then n : : l else x : : ( insert n l ' ) let rec sort l = match l with | [ ] - > [ ] | x : : l ' - > insert x ( sort l ' ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
